Time	Target_Speed	Vehicle_COM_Speed	Long_Slip	Long_Tire_Force	Brake_Torque	Wheel_Omega	Spindle_Omega	Wheel_Torque	
+10.098000	+26.820000	+21.752385	+0.031104	+2969.109069	+0.000000	+57.833500	-57.833500	+916.013394	
+10.100000	+26.820000	+21.756880	+0.031115	+2969.260375	+0.000000	+57.845458	-57.845458	+915.917134	
+10.102000	+26.820000	+21.761400	+0.031107	+2969.005198	+0.000000	+57.857413	-57.857413	+915.793010	
+10.104000	+26.820000	+21.765894	+0.031112	+2969.032566	+0.000000	+57.869358	-57.869357	+915.786859	
+10.106000	+26.820000	+21.770420	+0.031103	+2968.765563	+0.000000	+57.881302	-57.881302	+915.641609	
+10.108000	+26.820000	+21.774906	+0.031114	+2968.918104	+0.000000	+57.893243	-57.893242	+915.596193	
+10.110000	+26.820000	+21.779419	+0.031103	+2968.620541	+0.000000	+57.905184	-57.905184	+915.445681	
+10.112000	+26.820000	+21.783929	+0.031108	+2968.648478	+0.000000	+57.917111	-57.917111	+915.432629	
+10.114000	+26.820000	+21.788419	+0.031112	+2968.713147	+0.000000	+57.929045	-57.929045	+915.273531	
+10.116000	+26.820000	+21.792915	+0.031107	+2968.569110	+0.000000	+57.940972	-57.940972	+915.223172	
+10.118000	+26.820000	+21.797401	+0.031104	+2968.469911	+0.000000	+57.952893	-57.952893	+915.183309	
+10.120000	+26.820000	+21.801916	+0.031099	+2968.302841	+0.000000	+57.964808	-57.964806	+915.060794	
+10.122000	+26.820000	+21.806404	+0.031111	+2968.551072	+0.000000	+57.976730	-57.976729	+914.973064	
+10.124000	+26.820000	+21.810882	+0.031106	+2968.481504	+0.000000	+57.988642	-57.988642	+914.838681	
+10.126000	+26.820000	+21.815264	+0.031099	+2968.316375	+0.000000	+58.000562	-58.000567	+914.883301	
+10.128000	+26.820000	+21.819980	+0.031054	+2967.227044	+0.000000	+58.012433	-58.012433	+914.726443	
+10.130000	+26.820000	+21.824364	+0.031148	+2969.244726	+0.000000	+58.024359	-58.024359	+914.657895	
+10.132000	+26.820000	+21.828842	+0.031106	+2968.580217	+0.000000	+58.036314	-58.036314	+914.235067	
+10.134000	+26.820000	+21.833315	+0.031102	+2968.577502	+0.000000	+58.048174	-58.048174	+914.814493	
+10.136000	+26.820000	+21.837819	+0.031094	+2968.445479	+0.000000	+58.060062	-58.060062	+914.525446	
+10.138000	+26.820000	+21.842290	+0.031104	+2968.717402	+0.000000	+58.071963	-58.071961	+914.469088	
+10.140000	+26.820000	+21.846743	+0.031097	+2968.655598	+0.000000	+58.083854	-58.083854	+914.340206	
+10.142000	+26.820000	+21.851270	+0.031081	+2968.328563	+0.000000	+58.095738	-58.095737	+914.364818	
+10.144000	+26.820000	+21.855741	+0.031100	+2968.787090	+0.000000	+58.107631	-58.107631	+914.276812	
+10.146000	+26.820000	+21.860200	+0.031094	+2968.746183	+0.000000	+58.119540	-58.119540	+914.106507	
+10.148000	+26.820000	+21.864739	+0.031083	+2968.568460	+0.000000	+58.131421	-58.131421	+914.174640	
+10.150000	+26.820000	+21.869183	+0.031105	+2969.162842	+0.000000	+58.143315	-58.143315	+914.103652	
+10.152000	+26.820000	+21.873670	+0.031089	+2968.931088	+0.000000	+58.155217	-58.155217	+913.981540	
+10.154000	+26.820000	+21.878155	+0.031086	+2968.939063	+0.000000	+58.167094	-58.167094	+914.102370	
+10.156000	+26.820000	+21.882642	+0.031083	+2968.943188	+0.000000	+58.178986	-58.178986	+913.962704	
+10.158000	+26.820000	+21.887107	+0.031089	+2969.132619	+0.000000	+58.190887	-58.190876	+913.905516	
+10.160000	+26.820000	+21.891639	+0.031072	+2968.819347	+0.000000	+58.202778	-58.202778	+913.831870	
+10.162000	+26.820000	+21.896101	+0.031093	+2969.317072	+0.000000	+58.214674	-58.214674	+913.838037	
+10.164000	+26.820000	+21.900600	+0.031076	+2969.022478	+0.000000	+58.226581	-58.226581	+913.671326	
+10.166000	+26.820000	+21.905096	+0.031080	+2969.139385	+0.000000	+58.238463	-58.238466	+913.762853	
+10.168000	+26.820000	+21.909561	+0.031081	+2969.187455	+0.000000	+58.250387	-58.250380	+913.636572	
+10.170000	+26.820000	+21.914106	+0.031063	+2968.781967	+0.000000	+58.262279	-58.262276	+913.583912	
+10.172000	+26.820000	+21.918583	+0.031088	+2969.314699	+0.000000	+58.274192	-58.274192	+913.561573	
+10.174000	+26.820000	+21.923082	+0.031074	+2969.070668	+0.000000	+58.286125	-58.286124	+913.379120	
+10.176000	+26.820000	+21.927581	+0.031074	+2969.051557	+0.000000	+58.298025	-58.298025	+913.480764	
+10.178000	+26.820000	+21.932092	+0.031070	+2968.919087	+0.000000	+58.309958	-58.309956	+913.372060	
+10.180000	+26.820000	+21.936592	+0.031072	+2968.928712	+0.000000	+58.321874	-58.321874	+913.289183	
+10.182000	+26.820000	+21.941102	+0.031069	+2968.805002	+0.000000	+58.333817	-58.333817	+913.218755	
+10.184000	+26.820000	+21.945613	+0.031069	+2968.747038	+0.000000	+58.345754	-58.345754	+913.163082	
+10.186000	+26.820000	+21.950121	+0.031071	+2968.708790	+0.000000	+58.357700	-58.357700	+913.076064	
+10.188000	+26.820000	+21.954631	+0.031068	+2968.570996	+0.000000	+58.369650	-58.369650	+913.010551	
+10.190000	+26.820000	+21.959136	+0.031067	+2968.472703	+0.000000	+58.381604	-58.381604	+912.951305	
+10.192000	+26.820000	+21.963665	+0.031064	+2968.301874	+0.000000	+58.393560	-58.393560	+912.853729	
+10.194000	+26.820000	+21.968161	+0.031072	+2968.368454	+0.000000	+58.405522	-58.405522	+912.776616	
+10.196000	+26.820000	+21.972692	+0.031062	+2968.064379	+0.000000	+58.417485	-58.417485	+912.667876	
+10.198000	+26.820000	+21.977198	+0.031070	+2968.125713	+0.000000	+58.429445	-58.429445	+912.641981	
+10.200000	+26.820000	+21.981704	+0.031070	+2968.038276	+0.000000	+58.441413	-58.441415	+912.492487	
+10.202000	+26.820000	+21.986231	+0.031064	+2967.802706	+0.000000	+58.453370	-58.453370	+912.457106	
+10.204000	+26.820000	+21.990603	+0.031072	+2967.871132	+0.000000	+58.465350	-58.465349	+912.405098	
+10.206000	+26.820000	+21.995385	+0.031011	+2966.308383	+0.000000	+58.477278	-58.477279	+912.207683	
+10.208000	+26.820000	+21.999758	+0.031126	+2968.659756	+0.000000	+58.489252	-58.489251	+912.228062	
+10.210000	+26.820000	+22.004253	+0.031067	+2967.530938	+0.000000	+58.501269	-58.501269	+911.667178	
+10.212000	+26.820000	+22.008785	+0.031060	+2967.265176	+0.000000	+58.513167	-58.513177	+912.359023	
+10.214000	+26.820000	+22.013290	+0.031073	+2967.452262	+0.000000	+58.525115	-58.525115	+911.937655	
+10.216000	+26.820000	+22.017792	+0.031071	+2967.338726	+0.000000	+58.537074	-58.537073	+911.803883	
+10.218000	+26.820000	+22.022292	+0.031070	+2967.273908	+0.000000	+58.549009	-58.549009	+911.794634	
+10.220000	+26.820000	+22.026780	+0.031066	+2967.128358	+0.000000	+58.560948	-58.560949	+911.705417	
+10.222000	+26.820000	+22.031314	+0.031059	+2966.891871	+0.000000	+58.572894	-58.572890	+911.634554	
+10.224000	+26.820000	+22.035798	+0.031077	+2967.231298	+0.000000	+58.584800	-58.584801	+911.474243	
+10.226000	+26.820000	+22.040261	+0.031068	+2967.061135	+0.000000	+58.596746	-58.596746	+911.381715	
+10.228000	+26.820000	+22.044817	+0.031052	+2966.643324	+0.000000	+58.608647	-58.608648	+911.396719	
+10.230000	+26.820000	+22.049247	+0.031082	+2967.275038	+0.000000	+58.620575	-58.620574	+911.302273	
+10.232000	+26.820000	+22.053783	+0.031050	+2966.608676	+0.000000	+58.632492	-58.632496	+911.077047	
+10.234000	+26.820000	+22.058279	+0.031070	+2967.017606	+0.000000	+58.644380	-58.644381	+911.212392	
+10.236000	+26.820000	+22.062744	+0.031075	+2967.197661	+0.000000	+58.656325	-58.656320	+910.968246	
+10.238000	+26.820000	+22.067233	+0.031062	+2967.001717	+0.000000	+58.668191	-58.668191	+910.967083	
+10.240000	+26.820000	+22.071718	+0.031063	+2967.049905	+0.000000	+58.680080	-58.680081	+910.995162	
+10.242000	+26.820000	+22.076200	+0.031062	+2967.073531	+0.000000	+58.691976	-58.691976	+910.861149	
+10.244000	+26.820000	+22.080682	+0.031060	+2967.094049	+0.000000	+58.703857	-58.703858	+910.793789	
+10.246000	+26.820000	+22.085150	+0.031058	+2967.119701	+0.000000	+58.715754	-58.715753	+910.752863	
+10.248000	+26.820000	+22.089660	+0.031050	+2966.973565	+0.000000	+58.727628	-58.727628	+910.662921	
+10.250000	+26.820000	+22.094097	+0.031064	+2967.357975	+0.000000	+58.739517	-58.739517	+910.618850	
+10.252000	+26.820000	+22.098633	+0.031042	+2966.947618	+0.000000	+58.751403	-58.751402	+910.492037	
+10.254000	+26.820000	+22.103075	+0.031066	+2967.544508	+0.000000	+58.763274	-58.763274	+910.544280	
+10.256000	+26.820000	+22.107574	+0.031048	+2967.256890	+0.000000	+58.775167	-58.775167	+910.349331	
+10.258000	+26.820000	+22.112045	+0.031056	+2967.523003	+0.000000	+58.787037	-58.787038	+910.473973	
+10.260000	+26.820000	+22.116509	+0.031049	+2967.472396	+0.000000	+58.798924	-58.798924	+910.317102	
+10.262000	+26.820000	+22.121022	+0.031039	+2967.305299	+0.000000	+58.810798	-58.810797	+910.329323	
+10.264000	+26.820000	+22.125480	+0.031054	+2967.678138	+0.000000	+58.822684	-58.822684	+910.253289	
+10.266000	+26.820000	+22.129976	+0.031041	+2967.480620	+0.000000	+58.834576	-58.834576	+910.131074	
+10.268000	+26.820000	+22.134464	+0.031046	+2967.645883	+0.000000	+58.846458	-58.846458	+910.191298	
+10.270000	+26.820000	+22.138911	+0.031046	+2967.718508	+0.000000	+58.858354	-58.858353	+910.065984	
+10.272000	+26.820000	+22.143464	+0.031026	+2967.314952	+0.000000	+58.870241	-58.870240	+910.052028	
+10.274000	+26.820000	+22.147919	+0.031055	+2967.965274	+0.000000	+58.882129	-58.882129	+910.011861	
+10.276000	+26.820000	+22.152410	+0.031038	+2967.675555	+0.000000	+58.894036	-58.894038	+909.825969	
+10.278000	+26.820000	+22.156901	+0.031038	+2967.701250	+0.000000	+58.905933	-58.905931	+909.994055	
+10.280000	+26.820000	+22.161333	+0.031035	+2967.641158	+0.000000	+58.917836	-58.917836	+909.831493	
+10.282000	+26.820000	+22.165931	+0.031006	+2966.922900	+0.000000	+58.929731	-58.929730	+909.771283	
+10.284000	+26.820000	+22.170417	+0.031049	+2967.784994	+0.000000	+58.941644	-58.941644	+909.706585	
+10.286000	+26.820000	+22.174895	+0.031044	+2967.748798	+0.000000	+58.953589	-58.953590	+909.426687	
+10.288000	+26.820000	+22.179391	+0.031034	+2967.530816	+0.000000	+58.965509	-58.965509	+909.670261	
+10.290000	+26.820000	+22.183899	+0.031031	+2967.403598	+0.000000	+58.977416	-58.977416	+909.585361	
+10.292000	+26.820000	+22.188400	+0.031032	+2967.359004	+0.000000	+58.989349	-58.989349	+909.482288	
+10.294000	+26.820000	+22.192907	+0.031028	+2967.211077	+0.000000	+59.001286	-59.001286	+909.389012	
+10.296000	+26.820000	+22.197418	+0.031027	+2967.081231	+0.000000	+59.013228	-59.013228	+909.329401	
+10.298000	+26.820000	+22.201920	+0.031031	+2967.075270	+0.000000	+59.025176	-59.025176	+909.232188	
+10.300000	+26.820000	+22.206438	+0.031025	+2966.840337	+0.000000	+59.037130	-59.037130	+909.144366	
+10.302000	+26.820000	+22.210951	+0.031029	+2966.823282	+0.000000	+59.049085	-59.049085	+909.095531	
+10.304000	+26.820000	+22.215460	+0.031031	+2966.761399	+0.000000	+59.061047	-59.061046	+908.971195	
+10.306000	+26.820000	+22.219960	+0.031030	+2966.641807	+0.000000	+59.073008	-59.073008	+908.919913	
+10.308000	+26.820000	+22.224451	+0.031023	+2966.375550	+0.000000	+59.084970	-59.084970	+908.852140	
+10.310000	+26.820000	+22.229038	+0.031015	+2966.033047	+0.000000	+59.096920	-59.096920	+908.746902	
+10.312000	+26.820000	+22.233501	+0.031046	+2966.596179	+0.000000	+59.108892	-59.108892	+908.624881	
+10.314000	+26.820000	+22.238001	+0.031032	+2966.260177	+0.000000	+59.120870	-59.120869	+908.464088	
+10.316000	+26.820000	+22.242538	+0.031023	+2965.964476	+0.000000	+59.132809	-59.132809	+908.584495	
+10.318000	+26.820000	+22.247031	+0.031036	+2966.140776	+0.000000	+59.144755	-59.144758	+908.416010	
+10.320000	+26.820000	+22.251541	+0.031028	+2965.894046	+0.000000	+59.156733	-59.156733	+908.299503	
+10.322000	+26.820000	+22.256050	+0.031030	+2965.830382	+0.000000	+59.168674	-59.168674	+908.271207	
+10.324000	+26.820000	+22.260526	+0.031032	+2965.810854	+0.000000	+59.180628	-59.180628	+908.144873	
+10.326000	+26.820000	+22.265083	+0.031017	+2965.379475	+0.000000	+59.192567	-59.192567	+908.054074	
+10.328000	+26.820000	+22.269541	+0.031044	+2965.904876	+0.000000	+59.204512	-59.204512	+907.997694	
+10.330000	+26.820000	+22.274073	+0.031021	+2965.388897	+0.000000	+59.216456	-59.216456	+907.786398	
+10.332000	+26.820000	+22.278554	+0.031040	+2965.754643	+0.000000	+59.228383	-59.228383	+907.906914	
+10.334000	+26.820000	+22.283049	+0.031030	+2965.546938	+0.000000	+59.240321	-59.240320	+907.672228	
+10.336000	+26.820000	+22.287529	+0.031029	+2965.519536	+0.000000	+59.252232	-59.252232	+907.719763	
+10.338000	+26.820000	+22.292048	+0.031022	+2965.332876	+0.000000	+59.264156	-59.264153	+907.596629	
+10.340000	+26.820000	+22.296526	+0.031036	+2965.642382	+0.000000	+59.276056	-59.276056	+907.495376	
+10.342000	+26.820000	+22.301011	+0.031029	+2965.540202	+0.000000	+59.287976	-59.287976	+907.390352	
+10.344000	+26.820000	+22.305494	+0.031025	+2965.468275	+0.000000	+59.299873	-59.299873	+907.416034	
+10.346000	+26.820000	+22.309981	+0.031025	+2965.502149	+0.000000	+59.311771	-59.311771	+907.310958	
+10.348000	+26.820000	+22.314467	+0.031025	+2965.527924	+0.000000	+59.323655	-59.323658	+907.202041	
+10.350000	+26.820000	+22.318955	+0.031026	+2965.628696	+0.000000	+59.335561	-59.335562	+907.174542	
+10.352000	+26.820000	+22.323423	+0.031028	+2965.734211	+0.000000	+59.347449	-59.347449	+907.094130	
+10.354000	+26.820000	+22.327911	+0.031018	+2965.590172	+0.000000	+59.359326	-59.359328	+907.049953	
+10.356000	+26.820000	+22.332383	+0.031025	+2965.818072	+0.000000	+59.371205	-59.371207	+907.021737	
+10.358000	+26.820000	+22.336872	+0.031019	+2965.764794	+0.000000	+59.383109	-59.383106	+906.928694	
+10.360000	+26.820000	+22.341327	+0.031023	+2965.950850	+0.000000	+59.394965	-59.394965	+906.885066	
+10.362000	+26.820000	+22.345818	+0.031010	+2965.737259	+0.000000	+59.406848	-59.406848	+906.826663	
+10.364000	+26.820000	+22.350311	+0.031016	+2965.930063	+0.000000	+59.418718	-59.418718	+906.808665	
+10.366000	+26.820000	+22.354776	+0.031022	+2966.148442	+0.000000	+59.430624	-59.430618	+906.700178	
+10.368000	+26.820000	+22.359249	+0.031017	+2966.166790	+0.000000	+59.442470	-59.442470	+906.633531	
+10.370000	+26.820000	+22.363732	+0.031011	+2966.110445	+0.000000	+59.454349	-59.454349	+906.684602	
+10.372000	+26.820000	+22.368185	+0.031013	+2966.221708	+0.000000	+59.466231	-59.466228	+906.624741	
+10.374000	+26.820000	+22.372712	+0.030998	+2965.933400	+0.000000	+59.478103	-59.478103	+906.524894	
+10.376000	+26.820000	+22.377172	+0.031019	+2966.433109	+0.000000	+59.489980	-59.489982	+906.501162	
+10.378000	+26.820000	+22.381654	+0.031008	+2966.293350	+0.000000	+59.501883	-59.501884	+906.361534	
+10.380000	+26.820000	+22.386109	+0.031006	+2966.301412	+0.000000	+59.513761	-59.513761	+906.454068	
+10.382000	+26.820000	+22.390649	+0.030992	+2965.991434	+0.000000	+59.525640	-59.525640	+906.338239	
+10.384000	+26.820000	+22.395110	+0.031015	+2966.483466	+0.000000	+59.537534	-59.537534	+906.294166	
+10.386000	+26.820000	+22.399604	+0.031001	+2966.241596	+0.000000	+59.549442	-59.549440	+906.138160	
+10.388000	+26.820000	+22.404091	+0.031005	+2966.327509	+0.000000	+59.561321	-59.561321	+906.229003	
+10.390000	+26.820000	+22.408581	+0.030999	+2966.194143	+0.000000	+59.573216	-59.573218	+906.099814	
+10.392000	+26.820000	+22.413081	+0.030998	+2966.119627	+0.000000	+59.585130	-59.585130	+906.097506	
+10.394000	+26.820000	+22.417575	+0.030999	+2966.090721	+0.000000	+59.597066	-59.597058	+906.020080	
+10.396000	+26.820000	+22.422068	+0.030998	+2966.029057	+0.000000	+59.608939	-59.608939	+905.863768	
+10.398000	+26.820000	+22.426576	+0.030993	+2965.830136	+0.000000	+59.620874	-59.620874	+905.876773	
+10.400000	+26.820000	+22.431082	+0.030997	+2965.826740	+0.000000	+59.632801	-59.632801	+905.793103	
+10.402000	+26.820000	+22.435580	+0.030998	+2965.779262	+0.000000	+59.644740	-59.644739	+905.685337	
+10.404000	+26.820000	+22.440075	+0.030995	+2965.622496	+0.000000	+59.656680	-59.656678	+905.639377	
+10.406000	+26.820000	+22.444488	+0.030989	+2965.374491	+0.000000	+59.668636	-59.668636	+905.595678	
+10.408000	+26.820000	+22.449214	+0.030953	+2964.333205	+0.000000	+59.680557	-59.680558	+905.445540	
+10.410000	+26.820000	+22.453601	+0.031042	+2966.161506	+0.000000	+59.692538	-59.692538	+905.370429	
+10.412000	+26.820000	+22.458098	+0.030991	+2965.109677	+0.000000	+59.704545	-59.704545	+904.985749	
+10.414000	+26.820000	+22.462644	+0.030988	+2964.892867	+0.000000	+59.716461	-59.716461	+905.516210	
+10.416000	+26.820000	+22.467138	+0.031006	+2965.166514	+0.000000	+59.728429	-59.728427	+905.134914	
+10.418000	+26.820000	+22.471643	+0.030997	+2964.885937	+0.000000	+59.740403	-59.740403	+905.021587	
+10.420000	+26.820000	+22.476151	+0.030998	+2964.795396	+0.000000	+59.752358	-59.752359	+905.057342	
+10.422000	+26.820000	+22.480649	+0.030996	+2964.648006	+0.000000	+59.764322	-59.764322	+904.916898	
+10.424000	+26.820000	+22.485180	+0.030990	+2964.397318	+0.000000	+59.776281	-59.776282	+904.832662	
+10.426000	+26.820000	+22.489681	+0.031003	+2964.553548	+0.000000	+59.788242	-59.788242	+904.731181	
+10.428000	+26.820000	+22.494153	+0.031000	+2964.429862	+0.000000	+59.800213	-59.800213	+904.605884	
+10.430000	+26.820000	+22.498719	+0.030985	+2963.982600	+0.000000	+59.812155	-59.812155	+904.582318	
+10.432000	+26.820000	+22.503190	+0.031013	+2964.517017	+0.000000	+59.824108	-59.824108	+904.496287	
+10.434000	+26.820000	+22.507690	+0.031000	+2964.232465	+0.000000	+59.836069	-59.836069	+904.292491	
+10.436000	+26.820000	+22.512150	+0.030999	+2964.168152	+0.000000	+59.848003	-59.848003	+904.410126	
+10.438000	+26.820000	+22.516726	+0.030980	+2963.643809	+0.000000	+59.859930	-59.859926	+904.237531	
+10.440000	+26.820000	+22.521180	+0.031017	+2964.418544	+0.000000	+59.871865	-59.871865	+904.165738	
+10.442000	+26.820000	+22.525668	+0.030998	+2964.042815	+0.000000	+59.883810	-59.883811	+903.930878	
+10.444000	+26.820000	+22.530178	+0.030996	+2963.982571	+0.000000	+59.895736	-59.895730	+904.141015	
+10.446000	+26.820000	+22.534609	+0.031004	+2964.183421	+0.000000	+59.907624	-59.907624	+903.891069	
+10.448000	+26.820000	+22.539186	+0.030977	+2963.556012	+0.000000	+59.919538	-59.919538	+903.841426	
+10.450000	+26.820000	+22.543636	+0.031015	+2964.396117	+0.000000	+59.931442	-59.931440	+903.834834	
+10.452000	+26.820000	+22.548108	+0.031001	+2964.221279	+0.000000	+59.943365	-59.943365	+903.566019	
+10.454000	+26.820000	+22.552541	+0.030995	+2964.129449	+0.000000	+59.955251	-59.955251	+903.774181	
+10.456000	+26.820000	+22.557106	+0.030972	+2963.601573	+0.000000	+59.967128	-59.967127	+903.625348	
+10.458000	+26.820000	+22.561574	+0.031007	+2964.400598	+0.000000	+59.979044	-59.979037	+903.565112	
+10.460000	+26.820000	+22.566044	+0.031003	+2964.468198	+0.000000	+59.990914	-59.990911	+903.247925	
+10.462000	+26.820000	+22.570467	+0.030998	+2964.478735	+0.000000	+60.002808	-60.002809	+903.513871	
+10.464000	+26.820000	+22.575000	+0.030975	+2964.019914	+0.000000	+60.014663	-60.014664	+903.419238	
+10.466000	+26.820000	+22.579486	+0.030996	+2964.532309	+0.000000	+60.026536	-60.026536	+903.369853	
+10.468000	+26.820000	+22.583938	+0.031001	+2964.770858	+0.000000	+60.038443	-60.038440	+903.169959	
+10.470000	+26.820000	+22.588410	+0.030990	+2964.678719	+0.000000	+60.050292	-60.050291	+903.225062	
+10.472000	+26.820000	+22.592886	+0.030988	+2964.702891	+0.000000	+60.062147	-60.062150	+903.252452	
+10.474000	+26.820000	+22.597360	+0.030986	+2964.751825	+0.000000	+60.074025	-60.074026	+903.172986	
+10.476000	+26.820000	+22.601836	+0.030984	+2964.775212	+0.000000	+60.085896	-60.085896	+903.103538	
+10.478000	+26.820000	+22.606265	+0.030984	+2964.840357	+0.000000	+60.097767	-60.097766	+903.052267	
+10.480000	+26.820000	+22.610831	+0.030962	+2964.358070	+0.000000	+60.109626	-60.109626	+902.979081	
+10.482000	+26.820000	+22.615230	+0.030999	+2965.212553	+0.000000	+60.121506	-60.121510	+902.958366	
+10.484000	+26.820000	+22.619781	+0.030964	+2964.519777	+0.000000	+60.133390	-60.133390	+902.720671	
+10.486000	+26.820000	+22.624222	+0.030995	+2965.243748	+0.000000	+60.145255	-60.145255	+902.952322	
+10.488000	+26.820000	+22.628694	+0.030977	+2964.940657	+0.000000	+60.157231	-60.157207	+902.765207	
+10.490000	+26.820000	+22.633198	+0.030972	+2964.831474	+0.000000	+60.168973	-60.168972	+902.694565	
+10.492000	+26.820000	+22.637649	+0.030978	+2964.962298	+0.000000	+60.180892	-60.180894	+902.733883	
+10.494000	+26.820000	+22.642181	+0.030962	+2964.574074	+0.000000	+60.192775	-60.192774	+902.590064	
+10.496000	+26.820000	+22.646646	+0.030983	+2964.990205	+0.000000	+60.204666	-60.204666	+902.590708	
+10.498000	+26.820000	+22.651127	+0.030970	+2964.710610	+0.000000	+60.216570	-60.216570	+902.408356	
+10.500000	+26.820000	+22.655572	+0.030964	+2964.497014	+0.000000	+60.228468	-60.228467	+902.505082	
+10.502000	+26.820000	+22.660196	+0.030948	+2964.002615	+0.000000	+60.240358	-60.240358	+902.335389	
+10.504000	+26.820000	+22.664619	+0.030996	+2964.996585	+0.000000	+60.252286	-60.252286	+902.247339	
+10.506000	+26.820000	+22.669122	+0.030969	+2964.406188	+0.000000	+60.264230	-60.264230	+902.042732	
+10.508000	+26.820000	+22.673609	+0.030969	+2964.309099	+0.000000	+60.276133	-60.276133	+902.319151	
+10.510000	+26.820000	+22.678126	+0.030965	+2964.116461	+0.000000	+60.288069	-60.288067	+902.087806	
+10.512000	+26.820000	+22.682621	+0.030971	+2964.124329	+0.000000	+60.300002	-60.300002	+902.003637	
+10.514000	+26.820000	+22.687129	+0.030966	+2963.904118	+0.000000	+60.311952	-60.311953	+901.909793	
+10.516000	+26.820000	+22.691507	+0.030969	+2963.845785	+0.000000	+60.323918	-60.323917	+901.888822	
+10.518000	+26.820000	+22.696244	+0.030918	+2962.446553	+0.000000	+60.335847	-60.335847	+901.716932	
+10.520000	+26.820000	+22.700660	+0.031009	+2964.270731	+0.000000	+60.347818	-60.347818	+901.692413	
+10.522000	+26.820000	+22.705110	+0.030977	+2963.638405	+0.000000	+60.359843	-60.359843	+901.206629	
+10.524000	+26.820000	+22.709696	+0.030954	+2962.971956	+0.000000	+60.371762	-60.371762	+901.723881	
+10.526000	+26.820000	+22.714161	+0.030987	+2963.564094	+0.000000	+60.383723	-60.383722	+901.485726	
+10.528000	+26.820000	+22.718668	+0.030972	+2963.185911	+0.000000	+60.395703	-60.395703	+901.221204	
+10.530000	+26.820000	+22.723168	+0.030971	+2963.070758	+0.000000	+60.407651	-60.407653	+901.361625	
+10.532000	+26.820000	+22.727688	+0.030968	+2962.879858	+0.000000	+60.419609	-60.419609	+901.184591	
+10.534000	+26.820000	+22.732181	+0.030976	+2962.944607	+0.000000	+60.431568	-60.431568	+901.096347	
+10.536000	+26.820000	+22.736694	+0.030970	+2962.742455	+0.000000	+60.443524	-60.443524	+900.975405	
+10.538000	+26.820000	+22.741189	+0.030979	+2962.861882	+0.000000	+60.455473	-60.455474	+900.942635	
+10.540000	+26.820000	+22.745679	+0.030974	+2962.716875	+0.000000	+60.467423	-60.467423	+900.819541	
+10.542000	+26.820000	+22.750196	+0.030969	+2962.525071	+0.000000	+60.479358	-60.479357	+900.794348	
+10.544000	+26.820000	+22.754669	+0.030979	+2962.709984	+0.000000	+60.491295	-60.491295	+900.689082	
+10.546000	+26.820000	+22.759183	+0.030968	+2962.440191	+0.000000	+60.503229	-60.503229	+900.559246	
+10.548000	+26.820000	+22.763674	+0.030978	+2962.641049	+0.000000	+60.515150	-60.515150	+900.555188	
+10.550000	+26.820000	+22.768146	+0.030977	+2962.642963	+0.000000	+60.527078	-60.527077	+900.406158	
+10.552000	+26.820000	+22.772658	+0.030969	+2962.457253	+0.000000	+60.538997	-60.538994	+900.412705	
+10.554000	+26.820000	+22.777126	+0.030981	+2962.741646	+0.000000	+60.550885	-60.550885	+900.312462	
+10.556000	+26.820000	+22.781624	+0.030971	+2962.571793	+0.000000	+60.562798	-60.562798	+900.211195	
+10.558000	+26.820000	+22.786090	+0.030976	+2962.740105	+0.000000	+60.574690	-60.574690	+900.228858	
+10.560000	+26.820000	+22.790570	+0.030968	+2962.621525	+0.000000	+60.586585	-60.586582	+900.101115	
+10.562000	+26.820000	+22.795070	+0.030970	+2962.693080	+0.000000	+60.598463	-60.598464	+900.078608	
+10.564000	+26.820000	+22.799527	+0.030978	+2962.971658	+0.000000	+60.610353	-60.610352	+899.977898	
+10.566000	+26.820000	+22.804004	+0.030967	+2962.811868	+0.000000	+60.622233	-60.622233	+899.927602	
+10.568000	+26.820000	+22.808493	+0.030967	+2962.875269	+0.000000	+60.634099	-60.634099	+899.943850	
+10.570000	+26.820000	+22.812945	+0.030971	+2963.058950	+0.000000	+60.645974	-60.645974	+899.824135	
+10.572000	+26.820000	+22.817438	+0.030964	+2962.995788	+0.000000	+60.657836	-60.657838	+899.762753	
+10.574000	+26.820000	+22.821895	+0.030970	+2963.208924	+0.000000	+60.669708	-60.669708	+899.772087	
+10.576000	+26.820000	+22.826381	+0.030962	+2963.127548	+0.000000	+60.681571	-60.681570	+899.666856	
+10.578000	+26.820000	+22.830833	+0.030968	+2963.342605	+0.000000	+60.693431	-60.693432	+899.673719	
+10.580000	+26.820000	+22.835337	+0.030957	+2963.194795	+0.000000	+60.705291	-60.705291	+899.571243	
+10.582000	+26.820000	+22.839771	+0.030969	+2963.547636	+0.000000	+60.717151	-60.717151	+899.584016	
+10.584000	+26.820000	+22.844279	+0.030952	+2963.249524	+0.000000	+60.729015	-60.729015	+899.466599	
+10.586000	+26.820000	+22.848731	+0.030965	+2963.581437	+0.000000	+60.740870	-60.740870	+899.518733	
+10.588000	+26.820000	+22.853207	+0.030958	+2963.507896	+0.000000	+60.752740	-60.752740	+899.359170	
+10.590000	+26.820000	+22.857626	+0.030956	+2963.498363	+0.000000	+60.764605	-60.764605	+899.414644	
+10.592000	+26.820000	+22.862222	+0.030930	+2962.886235	+0.000000	+60.776457	-60.776457	+899.304404	
